,对话编号,私信位置,应答,错最多次相应的应答,是否相同,问题类型,仅含车型信息,是否问句,是否首句,车型,车型配置,门店地址,留联系方式,新车,二手车,求联系,车型_陈述,该句车型,是否留过联系方式,上牌_问句,落地价_问句,裸车价_问句,优惠_问句,现车_问句,贷款_问句,非九大类问句,非九大类问句_首句,非九大类问句_首句_车型,分词结果,具体车型,Y,Ys,Z
793,333,4,收到，尽快联系您！,【_店地址】,不同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['17611235723'],A4,12,1,0
794,334,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,贷款问题,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['奥迪车', '可以', '贷买', '嘛']",空,2,2,1
795,334,2,【留资】,落地XX万左右。,不同,贷款问题,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['A4L', '豪华', '动感']",A4,0,6,0
796,334,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['15021736770'],A4,1,1,1
797,335,1,新车还是二手车？,【留资】,不同,non,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['Q3', '?']",Q3,6,3,0
798,335,2,落地XX万左右。,落地XX万左右。,相同,落地价问题,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,['二手车'],Q3,0,0,1
799,336,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],空,2,2,1
800,336,2,【留资】,省内可以/外省不行。,不同,non,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['想', '年内', '换个', '车']",空,8,6,0
801,336,3,新车还是二手车？,新车还是二手车？,相同,现车问题,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['A4L', '有', '现车', '吗']",A4,3,3,1
802,336,4,哪个配置？,哪个配置？,相同,现车问题,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['新车'],A4,4,4,1
803,336,5,【空】,【留资】,不同,non,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['？', '？', '？']",A4,6,7,0
804,337,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,现车问题,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['有', '没', '现车', '？']",空,2,2,1
805,337,2,落地XX万左右。,【留资】,不同,non,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['A3', '最低', '配']",A3,6,0,0
806,338,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['有人', '吗']",空,2,2,1
807,338,2,新车还是二手车？,新车还是二手车？,相同,落地价问题,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A4L', '多少', '钱']",A4,3,3,1
808,338,3,落地XX万左右。,落地XX万左右。,相同,落地价问题,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,['二手车'],A4,0,0,1
809,339,1,新车还是二手车？,新车还是二手车？,相同,贷款问题,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['现在', 'A645', '两驱', '做', '分期', '40W', '能', '拿下', '吗', '准备', '入手']",A6,3,3,1
810,339,2,【留资】,【留资】,相同,贷款问题,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['新车'],A6,6,6,1
811,340,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],空,2,2,1
812,340,2,哪个配置？,哪个配置？,相同,落地价问题,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['现在', 'A6', '什么', '？']",A6,4,4,1
813,340,3,落地XX万左右。,【空】,不同,non,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['最好', '配置']",A6,7,0,0
814,341,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,现车问题,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['有', 'S', '新车', '吗']",空,2,2,1
815,341,2,【空】,哪个配置？,不同,non,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['好像', '在', '直播间', '里', '听到', '了']",空,4,7,0
816,341,3,哪个配置？,【留资】,不同,non,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['比如', 'S4']",S4,6,4,0
817,342,1,【留资】,【留资】,相同,non,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['我', '上个月', '定', 'A4L40', '时尚', '动感', '我', '就', '想', '问问', '什么', '时候', '能', '到', '[', '捂脸', ']']",A4,6,6,1
818,342,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['1234578'],A4,1,1,1
819,343,1,有的/目前没有，但是很快就到/我们店没这款车。,有的/目前没有，但是很快就到/我们店没这款车。,相同,现车问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['A6L', '动感', '北京', '有', '现车', '吗']",A6,10,10,1
820,343,2,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,"['A6L', '动感', '现在', '价位', '是', '多少', '？', '有', '活动', '吗', '？']",A6,0,0,1
821,343,3,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['有', '优惠', '吗', '？']",A6,9,9,1
822,343,4,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['全话', '可以', '再', '优惠', '一点', '吗']",A6,9,9,1
823,343,5,【留资】,【留资】,相同,贷款问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['贷有', '无息', '吗']",A6,6,6,1
824,343,6,【留资】,【留资】,相同,贷款问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['贷话', '每月', '月', '供', '是', '多少', '？']",A6,6,6,1
825,343,7,【_店地址】,【_店地址】,相同,non,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['你们', '店', '在', '哪里', '？']",A6,12,12,1
826,343,8,【留资】,【空】,不同,non,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['明天', '过来', '给', '个', '联系方式', '到时候', '联系', '你']",A6,7,6,0
827,344,1,有的/目前没有，但是很快就到/我们店没这款车。,收到，尽快联系您！,不同,现车问题,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,"['A4AVANTA4ALLROAD', '试', '驾车', '有', '么', '？']",A4,1,10,0
828,344,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"['微信', 'WANGMIAOMIAO']",A4,1,1,1
829,345,1,新车还是二手车？,新车还是二手车？,相同,现车问题,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['A4L', '现在', '有', '卖', '吗', '有', '现车', '吗']",A4,3,3,1
830,345,2,【空】,【空】,相同,non,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['都', '可以']",A4,7,7,1
831,346,1,【留资】,有的/目前没有，但是很快就到/我们店没这款车。,不同,现车问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['有个', '邻居', '想', '买', 'A4', '豪华', '（', '40', '）', '他', '说', '最近', '涨价', '了', '不知', '涨', '多少', '？']",A4,10,6,0
832,346,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13551238141'],A4,1,1,1
833,347,1,【_店地址】,【_店地址】,相同,non,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['你们', '门店', '在', '哪里', '啊']",空,12,12,1
834,347,2,新车还是二手车？,【留资】,不同,non,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['店里', '有', '奥迪', 'A4L', '吗']",A4,6,3,0
835,347,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['18201971914'],A4,1,1,1
836,348,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['14', '-', '17', '年', '锕']",空,2,2,1
837,349,1,【留资】,【留资】,相同,non,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['白色', '三厢', 'A3', '卖', '啦']",A3,6,6,1
838,349,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['15092749992'],A3,1,1,1
839,350,1,哪个配置？,哪个配置？,相同,落地价问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Q3', '现在', '什么', '价位', '？']",Q3,4,4,1
840,350,2,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Q3', '顶配', '多少', '价位']",Q3,0,0,1
841,350,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['17611235723'],Q3,1,1,1
842,351,1,落地XX万左右。,【留资】,不同,non,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['Q5', '豪华', '40', '多少', '？']",Q5,6,0,0
843,351,2,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['大概', '多少', '？']",Q5,0,0,1
844,352,1,哪个配置？,哪个配置？,相同,优惠问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['Q3', '现在', '优惠', '多少']",Q3,4,4,1
845,352,2,目前优惠XX个点。,【空】,不同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['最高', '配']",Q3,7,9,0
846,352,3,【留资】,【空】,不同,non,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['在', '吗', '？']",Q3,7,6,0
847,353,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['在', '吗', '亲']",空,2,2,1
848,353,2,哪个配置？,哪个配置？,相同,现车问题,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['有没有', 'A3', '新']",A3,4,4,1
849,354,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A540', '时尚', '动感', '四驱', '落地', '价', '多少', '？']",A5,0,0,1
850,354,2,【留资】,省内可以/外省不行。,不同,贷款问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['能贷', '吗', '？']",A5,8,6,0
851,354,3,【留资】,【留资】,相同,贷款问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['帮', '我', '算', '一下', '分期', '？']",A5,6,6,1
852,354,4,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['好', '谢谢']",A5,7,7,1
853,355,1,新车还是二手车？,新车还是二手车？,相同,现车问题,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['A8', '现车', '有', '吗', '？']",A8,3,3,1
854,355,2,有的/目前没有，但是很快就到/我们店没这款车。,有的/目前没有，但是很快就到/我们店没这款车。,相同,现车问题,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,['二手车'],A8,10,10,1
855,356,1,【留资】,【留资】,相同,non,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['想', '给', '我', '弟弟', '买个', '车', '有', '推荐', '吗', '喜欢', '运动']",空,6,6,1
856,356,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['17611235723', '吃饭', '去', '了']",空,1,1,1
857,357,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['你好', 'A4L40', '时尚', '动感', '上路', '多少', '？']",A4,0,0,1
858,357,2,【空】,【留资】,不同,non,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['奥迪', '因', '芯片', '问题', '准备', '停产', '是', '真假', '？']",A4,6,7,0
859,358,1,【留资】,省内可以/外省不行。,不同,non,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['A6', '三十万', '内有', '什么样']",A6,8,6,0
860,358,2,【留资】,【空】,不同,non,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['二手', '给', '来', '个', '链接', '或者', '介绍', '没', '看到', '介绍']",A6,7,6,0
861,359,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Q5L45', '现在', '什么', '行情']",Q5L,0,0,1
862,359,2,有的/目前没有，但是很快就到/我们店没这款车。,有的/目前没有，但是很快就到/我们店没这款车。,相同,现车问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['有', '现货', '吗', '？', '等', '多久']",Q5L,10,10,1
863,359,3,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['全买话', '可以', '多', '优惠', '吗', '？', '最大', '力度', '打个', '折', '呗']",Q5L,9,9,1
864,359,4,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['好'],Q5L,7,7,1
865,360,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],空,2,2,1
866,360,2,新车还是二手车？,新车还是二手车？,相同,现车问题,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['黑色', 'Q5L', '有', '现货', '吗', '？']",Q5L,3,3,1
867,361,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['您好', '请问', 'A6', '旅行车', '多少']",A6,0,0,1
868,361,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13051971801'],A6,1,1,1
869,362,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['你们', 'A745', '甄选', '落地', '多少']",A7,0,0,1
870,362,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['15196321076'],A7,1,1,1
871,363,1,哪个配置？,哪个配置？,相同,落地价问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['奥迪', 'Q3', '多少', '能', '落地']",Q3,4,4,1
872,363,2,落地XX万左右。,【空】,不同,non,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['基础'],Q3,7,0,0
873,364,1,哪个配置？,哪个配置？,相同,落地价问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['你好', '问下', 'A4L', '现在', '洛', '地价', '多少', '米']",A4,4,4,1
874,364,2,落地XX万左右。,【空】,不同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['40L', '中配']",A4,7,0,0
875,365,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"['奥迪', 'Q3', '低', '配有', '车', '吗', '？', '多少', '钱', '？', '能', '到', '店', '看', '吗', '？']",Q3,0,0,1
876,365,2,【_店地址】,【_店地址】,相同,non,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['你们', '店', '在', '哪', '_']",Q3,12,12,1
877,366,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],空,2,2,1
878,366,2,【留资】,【留资】,相同,non,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['最近', '一直', '想', '买', '奥迪', 'A3']",A3,6,6,1
879,367,1,新车还是二手车？,新车还是二手车？,相同,现车问题,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['请问', '你们', '店', 'Q5L', '有', '现车', '吗', '？']",Q5L,3,3,1
880,367,2,哪个配置？,哪个配置？,相同,现车问题,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['新车'],Q5L,4,4,1
881,368,1,【留资】,有的/目前没有，但是很快就到/我们店没这款车。,不同,现车问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['有个', '邻居', '想', '买', 'A4', '豪华', '（', '40', '）', '他', '说', '最近', '涨价', '了', '不知', '涨', '多少', '？']",A4,10,6,0
882,368,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['15881099601'],A4,1,1,1
883,369,1,落地XX万左右。,【留资】,不同,non,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['你好', '问下', 'A6', '低配', '全', '多少']",A6,6,0,0
884,369,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['SHUYUAN', '_', '14253']",A6,1,1,1
885,370,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],空,2,2,1
886,370,2,您想咨询哪款车型？,您想咨询哪款车型？,相同,贷款问题,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['我', '在', '县委', '上班', '可以', '做', '多少', '分期', '因为', '刚买', '了', '房']",空,2,2,1
887,370,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['13909990888', '我', '先', '去', '吃饭']",空,1,1,1
888,370,4,【空】,【空】,相同,non,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['下午', '三点', '再', '打', '一会', '午觉']",空,7,7,1
889,371,1,【留资】,您想咨询哪款车型？,不同,non,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['车是', '哪个']",空,2,6,0
890,371,2,【空】,【留资】,不同,non,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['问', '你']",空,6,7,0
891,372,1,【留资】,您想咨询哪款车型？,不同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['您好', '请问', '你们', '店', '跟', '奥润', '是', '一样', '？']",空,2,6,0
892,372,2,【留资】,【留资】,相同,non,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['就是', '想', '问', '一下', '你们', '店', '跟', '奥润', '是', '一样', '？', '之前', '一直', '在', '奥润', '做', '保养', '想', '以后', '去', '你们', '里', '如果', '好话']",空,6,6,1
893,372,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['1123456789'],空,1,1,1
894,373,1,【留资】,省内可以/外省不行。,不同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['想', '去', '门店', '看车', '疫情', '不太', '方便']",空,8,6,0
895,373,2,新车还是二手车？,新车还是二手车？,相同,落地价问题,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['A4L'],A4,3,3,1
896,373,3,哪个配置？,新车还是二手车？,不同,落地价问题,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['新车'],A4,3,4,0
897,373,4,落地XX万左右。,落地XX万左右。,相同,落地价问题,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A4L', '新车', '时尚', '动感']",A4,0,0,1
898,374,1,新车还是二手车？,新车还是二手车？,相同,落地价问题,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['A4'],A4,3,3,1
899,374,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['18963285828', '微信', '百色', '也', '行']",A4,1,1,1
900,374,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['18963285828', '微信', '百色', '也', '行', '白色', '也', '行']",A4,1,1,1
901,375,1,【留资】,【留资】,相同,non,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['你好', '想', '咨询', '一下', 'A4', '豪华', '动感', '谢谢']",A4,6,6,1
902,376,1,新车还是二手车？,新车还是二手车？,相同,落地价问题,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A8L', '多少', '钱', '？', '19', '以后', '谢谢您']",A8L,3,3,1
903,376,2,落地XX万左右。,哪个配置？,不同,落地价问题,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A4L2040', '时尚', '动感', '多少', '钱']",A4,4,0,0
904,376,3,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A4L2040', '时尚', '动感', '多少', '钱', '落地']",A4,0,0,1
905,377,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['最近', '想', '购入', 'A4L40', '豪华', '两驱', '请问', '怎么样']",A4,0,0,1
906,378,1,【留资】,【留资】,相同,non,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['A4L4', '驱', '有种', '号', '?']",A4,6,6,1
907,379,1,【留资】,您想咨询哪款车型？,不同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['能加', '我', '微信', '吗']",空,2,6,0
908,379,2,哪个配置？,哪个配置？,相同,落地价问题,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Q2L', '落地', '价', '大概', '多少']",Q2L,4,4,1
909,379,3,落地XX万左右。,落地XX万左右。,相同,落地价问题,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['低配'],Q2L,0,0,1
910,380,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['原本', '6', '月', '中旬', '时候', '说', '想来', '你们', '店提', '一辆', '当时', '太忙', '了', '就', '没来', '感觉', '最近', '涨', '了', '好多', '啊']",空,2,2,1
911,380,2,新车还是二手车？,新车还是二手车？,相同,落地价问题,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['A4L'],A4,3,3,1
912,380,3,哪个配置？,哪个配置？,相同,落地价问题,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['新车'],A4,4,4,1
913,381,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,优惠问题,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['最近', '有', '什么', '优惠', '吗']",空,2,2,1
914,381,2,目前优惠XX个点。,落地XX万左右。,不同,non,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['奥迪', 'A6', '四驱臻选', '动感']",A6,0,9,0
915,382,1,裸车XX万左右。,裸车XX万左右。,相同,裸车价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"['你好', 'A4L', '豪华', '致雅裸车', '下来', '多少']",A4,11,11,1
916,382,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['XYWANSUI0127', '微信']",A4,1,1,1
917,382,3,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['谢谢'],A4,7,7,1
918,383,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['你', '直接', '给', '我', '说', '个', '价嘛', '到时候', '电话', '一摸', '多', '合适', '我', '就', '过去', '看看']",空,2,2,1
919,383,2,新车还是二手车？,新车还是二手车？,相同,落地价问题,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['Q7'],Q7,3,3,1
920,383,3,哪个配置？,哪个配置？,相同,落地价问题,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['新车'],Q7,4,4,1
921,384,1,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['现在', 'A640', '优惠', '多少', '？', '几折', '？']",A6,9,9,1
922,384,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13051971800'],A6,1,1,1
923,385,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['在', '吗', '？']",空,2,2,1
